303	77	7	1743	
303	77	7	1743	Otro
615	58	24	232	
615	58	25	244	
615	59	25	256	
615	60	25	268	
615	61	25	280	
615	62	25	292	
615	63	25	304	
615	64	25	316	
615	65	25	328	
615	66	25	340	
615	67	25	352	
615	68	25	364	
615	69	25	376	
615	70	25	388	
615	71	25	400	
615	72	25	412	
615	73	25	424	
615	74	25	436	
615	75	25	448	
615	76	25	460	
615	77	25	472	
615	78	25	484	
615	79	25	496	
615	80	25	508	
615	81	25	520	
615	82	25	532	
615	83	25	544	
615	83	25	544	Hospital
405	51	82	795	
405	51	81	843	
405	51	80	891	
405	51	79	939	
405	51	78	987	
405	51	77	1035	
405	51	76	1083	
405	51	75	1131	
405	51	74	1179	
405	51	73	1227	
405	51	72	1275	
405	51	71	1323	
405	51	70	1371	
405	51	69	1419	
405	51	68	1467	
405	51	67	1515	
405	51	66	1563	
405	51	65	1611	
405	51	64	1659	
405	51	63	1707	
405	51	62	1755	
405	51	61	1803	
405	51	60	1851	
405	51	59	1899	
405	51	58	1947	
405	51	57	1995	
405	51	56	2043	
405	51	55	2091	
405	51	54	2139	
405	51	53	2187	
405	51	52	2235	
405	51	51	2283	
405	51	50	2331	
405	51	49	2379	
405	51	48	2427	
405	51	47	2475	
405	51	46	2523	
405	51	45	2571	
405	51	44	2619	
405	51	43	2667	
405	51	42	2715	
405	51	41	2763	
405	51	40	2811	
405	51	39	2859	
405	51	38	2907	
405	51	37	2955	
405	51	36	3003	
405	51	35	3051	
405	51	34	3099	
405	51	33	3147	
405	51	32	3195	
405	51	31	3243	
405	51	30	3291	
405	51	29	3339	
405	51	28	3387	
405	51	27	3435	
405	51	26	3483	
405	51	25	3531	
405	51	24	3579	
405	51	23	3627	
405	50	23	3675	
405	49	23	3723	
405	49	23	3723	Escuela
312	48	61	571	
312	48	60	596	
312	48	59	621	
312	48	58	646	
312	48	57	671	
312	48	56	696	
312	48	55	721	
312	48	54	746	
312	48	53	771	
312	48	52	796	
312	48	51	821	
312	48	50	846	
312	48	49	871	
312	48	48	896	
312	48	47	921	
312	48	46	946	
312	48	45	971	
312	48	44	996	
312	48	43	1021	
312	48	42	1046	
312	48	41	1071	
312	48	40	1096	
312	48	39	1121	
312	48	38	1146	
312	48	37	1171	
312	48	36	1196	
312	48	35	1221	
312	48	34	1246	
312	48	33	1271	
312	48	32	1296	
312	48	31	1321	
312	48	30	1346	
312	48	29	1371	
312	48	28	1396	
312	48	27	1421	
312	48	26	1446	
312	48	25	1471	
312	48	24	1496	
312	48	23	1521	
312	48	22	1546	
312	48	21	1571	
312	48	20	1596	
312	48	19	1621	
312	48	18	1646	
312	48	17	1671	
312	48	16	1696	
312	48	15	1721	
312	48	14	1746	
312	48	13	1771	
312	48	12	1796	
312	47	12	1821	
312	46	12	1846	
312	45	12	1871	
312	44	12	1896	
312	43	12	1921	
312	42	12	1946	
312	41	12	1971	
312	40	12	1996	
312	39	12	2021	
312	38	12	2046	
312	37	12	2071	
312	36	12	2096	
312	35	12	2121	
312	34	12	2146	
312	33	12	2171	
312	32	12	2196	
312	31	12	2221	
312	30	12	2246	
312	29	12	2271	
312	28	12	2296	
312	27	12	2321	
312	26	12	2346	
312	25	12	2371	
312	24	12	2396	
312	24	12	2396	Farmacia
174	24	22	908	
174	24	23	911	
174	24	24	914	
174	24	25	917	
174	24	26	920	
174	24	27	923	
174	24	28	926	
174	24	29	929	
174	24	30	932	
174	24	31	935	
174	24	32	938	
174	24	33	941	
174	24	34	944	
174	24	35	947	
174	24	36	950	
174	24	37	953	
174	24	38	956	
174	24	39	959	
174	24	40	962	
174	24	41	965	
174	24	42	968	
174	24	43	971	
174	24	44	974	
174	24	45	977	
174	24	46	980	
174	24	47	983	
174	24	48	986	
174	24	49	989	
174	24	50	992	
174	24	51	995	
174	24	52	998	
174	24	53	1001	
174	24	54	1004	
174	24	55	1007	
174	24	56	1010	
174	24	57	1013	
174	24	58	1016	
174	24	59	1019	
174	24	60	1022	
174	24	61	1025	
174	24	62	1028	
174	24	63	1031	
174	24	64	1034	
174	24	65	1037	
174	24	66	1040	
174	24	67	1043	
174	24	68	1046	
174	24	69	1049	
174	24	70	1052	
174	24	71	1055	
174	24	72	1058	
174	24	73	1061	
174	24	74	1064	
174	24	75	1067	
174	25	75	1070	
174	26	75	1073	
174	27	75	1076	
174	28	75	1079	
174	29	75	1082	
174	30	75	1085	
174	31	75	1088	
174	32	75	1091	
174	33	75	1094	
174	34	75	1097	
174	35	75	1100	
174	36	75	1103	
174	37	75	1106	
174	38	75	1109	
174	39	75	1112	
174	40	75	1115	
174	41	75	1118	
174	42	75	1121	
174	43	75	1124	
174	44	75	1127	
174	45	75	1130	
174	46	75	1133	
174	47	75	1136	
174	48	75	1139	
174	49	75	1142	
174	50	75	1145	
174	51	75	1148	
174	52	75	1151	
174	53	75	1154	
174	54	75	1157	
174	55	75	1160	
174	56	75	1163	
174	57	75	1166	
174	58	75	1169	
174	59	75	1172	
174	60	75	1175	
174	61	75	1178	
174	62	75	1181	
174	63	75	1184	
174	64	75	1187	
174	65	75	1190	
174	66	75	1193	
174	67	75	1196	
174	68	75	1199	
174	69	75	1202	
174	70	75	1205	
174	71	75	1208	
174	72	75	1211	
174	73	75	1214	
174	74	75	1217	
174	75	75	1220	
174	76	75	1223	
174	77	75	1226	
174	78	75	1229	
174	79	75	1232	
174	80	75	1235	
174	81	75	1238	
174	82	75	1241	
174	83	75	1244	
174	84	75	1247	
174	85	75	1250	
174	86	75	1253	
174	87	75	1256	
174	88	75	1259	
174	89	75	1262	
174	90	75	1265	
174	91	75	1268	
174	92	75	1271	
174	93	75	1274	
174	94	75	1277	
174	95	75	1280	
174	95	75	1280	Ferreteria
194	68	65	815	
194	69	65	837	
194	69	64	859	
194	69	63	881	
194	69	62	903	
194	69	61	925	
194	69	60	947	
194	69	59	969	
194	69	58	991	
194	69	57	1013	
194	69	56	1035	
194	69	55	1057	
194	69	54	1079	
194	69	53	1101	
194	69	52	1123	
194	69	51	1145	
194	69	50	1167	
194	69	49	1189	
194	69	48	1211	
194	69	47	1233	
194	69	46	1255	
194	69	45	1277	
194	69	44	1299	
194	69	43	1321	
194	69	42	1343	
194	69	41	1365	
194	69	40	1387	
194	69	39	1409	
194	69	38	1431	
194	69	37	1453	
194	69	36	1475	
194	69	35	1497	
194	69	34	1519	
194	69	33	1541	
194	69	32	1563	
194	69	31	1585	
194	69	30	1607	
194	69	29	1629	
194	69	28	1651	
194	69	27	1673	
194	69	26	1695	
194	69	25	1717	
194	69	24	1739	
194	69	23	1761	
194	69	22	1783	
194	69	21	1805	
194	69	20	1827	
194	69	19	1849	
194	69	18	1871	
194	69	17	1893	
194	69	16	1915	
194	69	16	1915	Otro
133	33	66	524	
133	33	67	571	
133	33	68	618	
133	33	69	665	
133	33	70	712	
133	33	71	759	
133	33	72	806	
133	33	73	853	
133	33	74	900	
133	33	75	947	
133	34	75	994	
133	35	75	1041	
133	36	75	1088	
133	37	75	1135	
133	38	75	1182	
133	39	75	1229	
133	40	75	1276	
133	41	75	1323	
133	42	75	1370	
133	43	75	1417	
133	43	75	1417	Otro
818	8	38	981	
818	8	39	1032	
818	8	40	1083	
818	8	41	1134	
818	8	42	1185	
818	8	43	1236	
818	8	44	1287	
818	8	45	1338	
818	8	46	1389	
818	8	47	1440	
818	8	48	1491	
818	8	49	1542	
818	8	50	1593	
818	8	51	1644	
818	8	52	1695	
818	8	53	1746	
818	8	54	1797	
818	8	55	1848	
818	8	56	1899	
818	8	57	1950	
818	8	58	2001	
818	8	59	2052	
818	8	60	2103	
818	8	61	2154	
818	8	62	2205	
818	8	63	2256	
818	8	64	2307	
818	8	65	2358	
818	8	66	2409	
818	8	67	2460	
818	8	68	2511	
818	8	69	2562	
818	8	70	2613	
818	8	71	2664	
818	8	72	2715	
818	8	73	2766	
818	8	74	2817	
818	8	75	2868	
818	8	76	2919	
818	9	76	2970	
818	10	76	3021	
818	11	76	3072	
818	12	76	3123	
818	13	76	3174	
818	14	76	3225	
818	15	76	3276	
818	16	76	3327	
818	17	76	3378	
818	18	76	3429	
818	19	76	3480	
818	20	76	3531	
818	21	76	3582	
818	22	76	3633	
818	23	76	3684	
818	24	76	3735	
818	25	76	3786	
818	26	76	3837	
818	27	76	3888	
818	28	76	3939	
818	29	76	3990	
818	30	76	4041	
818	31	76	4092	
818	32	76	4143	
818	33	76	4194	
818	34	76	4245	
818	35	76	4296	
818	36	76	4347	
818	37	76	4398	
818	38	76	4449	
818	39	76	4500	
818	40	76	4551	
818	41	76	4602	
818	42	76	4653	
818	43	76	4704	
818	44	76	4755	
818	45	76	4806	
818	46	76	4857	
818	47	76	4908	
818	48	76	4959	
818	49	76	5010	
818	50	76	5061	
818	51	76	5112	
818	52	76	5163	
818	53	76	5214	
818	54	76	5265	
818	55	76	5316	
818	56	76	5367	
818	57	76	5418	
818	58	76	5469	
818	59	76	5520	
818	60	76	5571	
818	61	76	5622	
818	62	76	5673	
818	63	76	5724	
818	64	76	5775	
818	65	76	5826	
818	66	76	5877	
818	67	76	5928	
818	68	76	5979	
818	69	76	6030	
818	70	76	6081	
818	71	76	6132	
818	72	76	6183	
818	73	76	6234	
818	74	76	6285	
818	75	76	6336	
818	76	76	6387	
818	77	76	6438	
818	78	76	6489	
818	79	76	6540	
818	80	76	6591	
818	81	76	6642	
818	82	76	6693	
818	83	76	6744	
818	84	76	6795	
818	85	76	6846	
818	86	76	6897	
818	87	76	6948	
818	87	76	6948	Supermercado
166	70	90	126	
166	70	89	140	
166	69	89	154	
166	68	89	168	
166	67	89	182	
166	66	89	196	
166	65	89	210	
166	64	89	224	
166	63	89	238	
166	62	89	252	
166	61	89	266	
166	60	89	280	
166	59	89	294	
166	58	89	308	
166	57	89	322	
166	56	89	336	
166	55	89	350	
166	54	89	364	
166	53	89	378	
166	52	89	392	
166	51	89	406	
166	50	89	420	
166	49	89	434	
166	48	89	448	
166	47	89	462	
166	46	89	476	
166	45	89	490	
166	44	89	504	
166	43	89	518	
166	42	89	532	
166	41	89	546	
166	40	89	560	
166	39	89	574	
166	39	89	574	Supermercado
553	4	41	745	
553	5	41	746	
553	6	41	747	
553	7	41	748	
553	8	41	749	
553	9	41	750	
553	10	41	751	
553	11	41	752	
553	12	41	753	
553	13	41	754	
553	14	41	755	
553	15	41	756	
553	16	41	757	
553	17	41	758	
553	18	41	759	
553	19	41	760	
553	20	41	761	
553	21	41	762	
553	22	41	763	
553	23	41	764	
553	24	41	765	
553	25	41	766	
553	25	40	767	
553	25	39	768	
553	25	38	769	
553	25	37	770	
553	25	37	770	Otro
454	80	6	324	
454	80	7	348	
454	80	8	372	
454	80	9	396	
454	80	10	420	
454	80	11	444	
454	80	12	468	
454	80	13	492	
454	80	14	516	
454	80	15	540	
454	80	16	564	
454	80	17	588	
454	80	18	612	
454	80	19	636	
454	80	20	660	
454	80	21	684	
454	80	22	708	
454	80	23	732	
454	80	24	756	
454	80	25	780	
454	80	26	804	
454	80	27	828	
454	80	28	852	
454	80	29	876	
454	80	30	900	
454	80	31	924	
454	80	32	948	
454	80	33	972	
454	80	34	996	
454	80	35	1020	
454	79	35	1044	
454	78	35	1068	
454	77	35	1092	
454	76	35	1116	
454	75	35	1140	
454	74	35	1164	
454	73	35	1188	
454	72	35	1212	
454	71	35	1236	
454	70	35	1260	
454	69	35	1284	
454	68	35	1308	
454	68	35	1308	Farmacia
353	34	57	153	
353	34	58	178	
353	34	59	203	
353	34	60	228	
353	34	61	253	
353	34	62	278	
353	34	63	303	
353	34	64	328	
353	34	65	353	
353	34	66	378	
353	34	67	403	
353	34	68	428	
353	34	69	453	
353	34	70	478	
353	34	71	503	
353	35	71	528	
353	36	71	553	
353	37	71	578	
353	38	71	603	
353	39	71	628	
353	40	71	653	
353	41	71	678	
353	42	71	703	
353	43	71	728	
353	44	71	753	
353	45	71	778	
353	46	71	803	
353	47	71	828	
353	48	71	853	
353	49	71	878	
353	50	71	903	
353	51	71	928	
353	52	71	953	
353	53	71	978	
353	54	71	1003	
353	55	71	1028	
353	56	71	1053	
353	57	71	1078	
353	58	71	1103	
353	59	71	1128	
353	60	71	1153	
353	61	71	1178	
353	62	71	1203	
353	63	71	1228	
353	64	71	1253	
353	65	71	1278	
353	66	71	1303	
353	67	71	1328	
353	68	71	1353	
353	69	71	1378	
353	70	71	1403	
353	71	71	1428	
353	71	71	1428	Otro
47	39	90	267	
47	40	90	274	
47	41	90	281	
47	42	90	288	
47	43	90	295	
47	44	90	302	
47	45	90	309	
47	46	90	316	
47	47	90	323	
47	48	90	330	
47	49	90	337	
47	50	90	344	
47	51	90	351	
47	52	90	358	
47	53	90	365	
47	54	90	372	
47	55	90	379	
47	56	90	386	
47	57	90	393	
47	58	90	400	
47	59	90	407	
47	60	90	414	
47	61	90	421	
47	62	90	428	
47	63	90	435	
47	64	90	442	
47	65	90	449	
47	66	90	456	
47	67	90	463	
47	68	90	470	
47	69	90	477	
47	70	90	484	
47	71	90	491	
47	72	90	498	
47	73	90	505	
47	74	90	512	
47	75	90	519	
47	76	90	526	
47	77	90	533	
47	78	90	540	
47	79	90	547	
47	80	90	554	
47	81	90	561	
47	82	90	568	
47	83	90	575	
47	84	90	582	
47	85	90	589	
47	86	90	596	
47	87	90	603	
47	88	90	610	
47	89	90	617	
47	90	90	624	
47	91	90	631	
47	92	90	638	
47	92	89	645	
47	92	88	652	
47	92	87	659	
47	92	86	666	
47	92	85	673	
47	92	84	680	
47	92	83	687	
47	92	82	694	
47	92	81	701	
47	92	80	708	
47	92	79	715	
47	92	78	722	
47	92	77	729	
47	92	76	736	
47	92	75	743	
47	92	74	750	
47	92	73	757	
47	92	72	764	
47	92	71	771	
47	92	70	778	
47	92	69	785	
47	92	68	792	
47	92	67	799	
47	92	66	806	
47	92	65	813	
47	92	64	820	
47	92	63	827	
47	92	62	834	
47	92	61	841	
47	92	60	848	
47	92	59	855	
47	92	58	862	
47	92	57	869	
47	92	56	876	
47	92	55	883	
47	92	54	890	
47	92	53	897	
47	92	52	904	
47	92	51	911	
47	92	50	918	
47	92	49	925	
47	92	48	932	
47	92	47	939	
47	92	46	946	
47	92	45	953	
47	92	44	960	
47	92	43	967	
47	92	42	974	
47	92	41	981	
47	92	40	988	
47	92	39	995	
47	92	38	1002	
47	92	37	1009	
47	92	36	1016	
47	92	35	1023	
47	92	34	1030	
47	92	33	1037	
47	92	32	1044	
47	92	31	1051	
47	92	30	1058	
47	92	29	1065	
47	92	28	1072	
47	92	27	1079	
47	92	26	1086	
47	92	25	1093	
47	92	24	1100	
47	92	23	1107	
47	92	22	1114	
47	92	21	1121	
47	92	20	1128	
47	92	19	1135	
47	92	18	1142	
47	92	17	1149	
47	92	16	1156	
47	92	15	1163	
47	92	14	1170	
47	92	13	1177	
47	92	12	1184	
47	92	11	1191	
47	92	10	1198	
47	92	9	1205	
47	92	8	1212	
47	92	7	1219	
47	92	6	1226	
47	92	6	1226	Otro
201	93	3	611	
201	93	4	657	
201	93	5	703	
201	93	6	749	
201	93	7	795	
201	93	8	841	
201	93	9	887	
201	93	10	933	
201	93	11	979	
201	93	12	1025	
201	93	13	1071	
201	93	14	1117	
201	93	15	1163	
201	93	16	1209	
201	93	17	1255	
201	93	18	1301	
201	93	19	1347	
201	93	20	1393	
201	93	21	1439	
201	93	22	1485	
201	93	23	1531	
201	93	24	1577	
201	93	25	1623	
201	93	26	1669	
201	93	27	1715	
201	93	28	1761	
201	93	29	1807	
201	93	30	1853	
201	93	31	1899	
201	93	32	1945	
201	93	33	1991	
201	93	34	2037	
201	93	35	2083	
201	93	36	2129	
201	93	37	2175	
201	93	38	2221	
201	93	39	2267	
201	93	40	2313	
201	93	41	2359	
201	93	42	2405	
201	93	43	2451	
201	93	44	2497	
201	93	45	2543	
201	93	46	2589	
201	93	47	2635	
201	93	48	2681	
201	93	49	2727	
201	93	50	2773	
201	93	51	2819	
201	93	52	2865	
201	93	53	2911	
201	93	54	2957	
201	93	55	3003	
201	93	56	3049	
201	93	57	3095	
201	93	58	3141	
201	93	59	3187	
201	93	60	3233	
201	93	61	3279	
201	93	62	3325	
201	93	63	3371	
201	93	64	3417	
201	93	65	3463	
201	93	66	3509	
201	93	67	3555	
201	93	68	3601	
201	92	68	3647	
201	91	68	3693	
201	90	68	3739	
201	89	68	3785	
201	88	68	3831	
201	87	68	3877	
201	86	68	3923	
201	85	68	3969	
201	84	68	4015	
201	83	68	4061	
201	82	68	4107	
201	81	68	4153	
201	80	68	4199	
201	79	68	4245	
201	78	68	4291	
201	77	68	4337	
201	76	68	4383	
201	75	68	4429	
201	74	68	4475	
201	73	68	4521	
201	72	68	4567	
201	71	68	4613	
201	70	68	4659	
201	69	68	4705	
201	68	68	4751	
201	67	68	4797	
201	66	68	4843	
201	65	68	4889	
201	64	68	4935	
201	63	68	4981	
201	62	68	5027	
201	61	68	5073	
201	60	68	5119	
201	59	68	5165	
201	58	68	5211	
201	57	68	5257	
201	56	68	5303	
201	55	68	5349	
201	54	68	5395	
201	53	68	5441	
201	52	68	5487	
201	51	68	5533	
201	50	68	5579	
201	49	68	5625	
201	48	68	5671	
201	47	68	5717	
201	46	68	5763	
201	45	68	5809	
201	44	68	5855	
201	43	68	5901	
201	42	68	5947	
201	41	68	5993	
201	40	68	6039	
201	39	68	6085	
201	38	68	6131	
201	37	68	6177	
201	36	68	6223	
201	35	68	6269	
201	34	68	6315	
201	33	68	6361	
201	32	68	6407	
201	31	68	6453	
201	30	68	6499	
201	29	68	6545	
201	28	68	6591	
201	27	68	6637	
201	26	68	6683	
201	25	68	6729	
201	24	68	6775	
201	23	68	6821	
201	23	68	6821	Otro
169	53	16	729	
169	53	17	782	
169	53	18	835	
169	53	19	888	
169	53	20	941	
169	53	21	994	
169	53	22	1047	
169	53	23	1100	
169	53	24	1153	
169	53	25	1206	
169	53	26	1259	
169	53	27	1312	
169	53	28	1365	
169	53	29	1418	
169	53	30	1471	
169	53	31	1524	
169	53	32	1577	
169	53	33	1630	
169	53	34	1683	
169	53	35	1736	
169	53	36	1789	
169	53	37	1842	
169	53	38	1895	
169	53	39	1948	
169	53	40	2001	
169	53	41	2054	
169	53	42	2107	
169	53	43	2160	
169	53	44	2213	
169	53	45	2266	
169	53	46	2319	
169	53	47	2372	
169	53	48	2425	
169	53	49	2478	
169	53	50	2531	
169	53	51	2584	
169	53	52	2637	
169	53	53	2690	
169	53	54	2743	
169	53	55	2796	
169	53	56	2849	
169	53	57	2902	
169	53	58	2955	
169	53	59	3008	
169	53	60	3061	
169	53	61	3114	
169	53	62	3167	
169	53	63	3220	
169	53	64	3273	
169	53	65	3326	
169	53	66	3379	
169	53	67	3432	
169	53	68	3485	
169	53	69	3538	
169	53	70	3591	
169	53	71	3644	
169	53	72	3697	
169	53	73	3750	
169	53	74	3803	
169	53	75	3856	
169	53	76	3909	
169	53	77	3962	
169	53	78	4015	
169	53	79	4068	
169	53	80	4121	
169	53	81	4174	
169	53	82	4227	
169	53	83	4280	
169	53	84	4333	
169	53	85	4386	
169	53	86	4439	
169	54	86	4492	
169	55	86	4545	
169	56	86	4598	
169	57	86	4651	
169	58	86	4704	
169	59	86	4757	
169	60	86	4810	
169	61	86	4863	
169	62	86	4916	
169	63	86	4969	
169	64	86	5022	
169	65	86	5075	
169	66	86	5128	
169	67	86	5181	
169	68	86	5234	
169	69	86	5287	
169	70	86	5340	
169	71	86	5393	
169	72	86	5446	
169	73	86	5499	
169	74	86	5552	
169	75	86	5605	
169	76	86	5658	
169	77	86	5711	
169	78	86	5764	
169	79	86	5817	
169	79	86	5817	Otro
385	78	9	111	
385	78	10	141	
385	78	11	171	
385	78	12	201	
385	78	13	231	
385	78	14	261	
385	78	15	291	
385	78	16	321	
385	78	17	351	
385	78	18	381	
385	78	19	411	
385	78	20	441	
385	78	21	471	
385	78	22	501	
385	78	23	531	
385	78	24	561	
385	78	25	591	
385	78	26	621	
385	78	27	651	
385	78	28	681	
385	78	29	711	
385	78	30	741	
385	78	31	771	
385	78	32	801	
385	77	32	831	
385	76	32	861	
385	75	32	891	
385	74	32	921	
385	73	32	951	
385	72	32	981	
385	71	32	1011	
385	70	32	1041	
385	69	32	1071	
385	68	32	1101	
385	67	32	1131	
385	66	32	1161	
385	65	32	1191	
385	64	32	1221	
385	63	32	1251	
385	62	32	1281	
385	61	32	1311	
385	60	32	1341	
385	59	32	1371	
385	58	32	1401	
385	57	32	1431	
385	56	32	1461	
385	55	32	1491	
385	54	32	1521	
385	53	32	1551	
385	52	32	1581	
385	51	32	1611	
385	50	32	1641	
385	49	32	1671	
385	48	32	1701	
385	47	32	1731	
385	46	32	1761	
385	45	32	1791	
385	44	32	1821	
385	43	32	1851	
385	42	32	1881	
385	41	32	1911	
385	40	32	1941	
385	39	32	1971	
385	38	32	2001	
385	37	32	2031	
385	36	32	2061	
385	36	32	2061	Otro
215	44	42	41	
215	45	42	100	
215	46	42	159	
215	47	42	218	
215	48	42	277	
215	49	42	336	
215	50	42	395	
215	51	42	454	
215	52	42	513	
215	53	42	572	
215	54	42	631	
215	55	42	690	
215	56	42	749	
215	57	42	808	
215	58	42	867	
215	59	42	926	
215	60	42	985	
215	61	42	1044	
215	62	42	1103	
215	63	42	1162	
215	64	42	1221	
215	65	42	1280	
215	66	42	1339	
215	67	42	1398	
215	68	42	1457	
215	69	42	1516	
215	70	42	1575	
215	71	42	1634	
215	72	42	1693	
215	73	42	1752	
215	74	42	1811	
215	75	42	1870	
215	75	41	1929	
215	75	40	1988	
215	75	39	2047	
215	75	38	2106	
215	75	37	2165	
215	75	36	2224	
215	75	36	2224	Otro
497	10	91	987	
497	11	91	1039	
497	12	91	1091	
497	13	91	1143	
497	14	91	1195	
497	15	91	1247	
497	16	91	1299	
497	17	91	1351	
497	18	91	1403	
497	19	91	1455	
497	20	91	1507	
497	21	91	1559	
497	22	91	1611	
497	23	91	1663	
497	24	91	1715	
497	24	90	1767	
497	24	89	1819	
497	24	88	1871	
497	24	87	1923	
497	24	86	1975	
497	24	85	2027	
497	24	84	2079	
497	24	83	2131	
497	24	82	2183	
497	24	81	2235	
497	24	80	2287	
497	24	79	2339	
497	24	78	2391	
497	24	77	2443	
497	24	76	2495	
497	24	75	2547	
497	24	74	2599	
497	24	73	2651	
497	24	72	2703	
497	24	71	2755	
497	24	70	2807	
497	24	69	2859	
497	24	68	2911	
497	24	67	2963	
497	24	66	3015	
497	24	65	3067	
497	24	64	3119	
497	24	63	3171	
497	24	62	3223	
497	24	61	3275	
497	24	60	3327	
497	24	59	3379	
497	24	58	3431	
497	24	57	3483	
497	24	56	3535	
497	24	55	3587	
497	24	54	3639	
497	24	53	3691	
497	24	52	3743	
497	24	51	3795	
497	24	50	3847	
497	24	49	3899	
497	24	48	3951	
497	24	47	4003	
497	24	46	4055	
497	24	45	4107	
497	24	44	4159	
497	24	43	4211	
497	24	42	4263	
497	24	41	4315	
497	24	40	4367	
497	24	39	4419	
497	24	38	4471	
497	24	37	4523	
497	24	36	4575	
497	24	35	4627	
497	24	34	4679	
497	24	33	4731	
497	24	32	4783	
497	24	31	4835	
497	24	30	4887	
497	24	29	4939	
497	24	28	4991	
497	24	27	5043	
497	24	26	5095	
497	24	25	5147	
497	24	24	5199	
497	24	23	5251	
497	24	22	5303	
497	24	21	5355	
497	24	20	5407	
497	24	19	5459	
497	24	18	5511	
497	24	17	5563	
497	24	16	5615	
497	24	15	5667	
497	24	14	5719	
497	24	13	5771	
497	24	12	5823	
497	24	12	5823	Farmacia
295	34	23	665	
295	34	24	713	
295	34	25	761	
295	34	26	809	
295	34	27	857	
295	34	28	905	
295	34	29	953	
295	34	30	1001	
295	34	31	1049	
295	34	32	1097	
295	34	33	1145	
295	34	34	1193	
295	34	35	1241	
295	34	36	1289	
295	34	37	1337	
295	34	38	1385	
295	34	39	1433	
295	34	40	1481	
295	34	41	1529	
295	34	42	1577	
295	34	43	1625	
295	34	44	1673	
295	34	45	1721	
295	34	46	1769	
295	34	47	1817	
295	34	48	1865	
295	34	49	1913	
295	34	50	1961	
295	34	51	2009	
295	34	52	2057	
295	34	53	2105	
295	34	54	2153	
295	34	55	2201	
295	33	55	2249	
295	32	55	2297	
295	31	55	2345	
295	30	55	2393	
295	29	55	2441	
295	28	55	2489	
295	27	55	2537	
295	26	55	2585	
295	25	55	2633	
295	24	55	2681	
295	23	55	2729	
295	22	55	2777	
295	21	55	2825	
295	20	55	2873	
295	19	55	2921	
295	18	55	2969	
295	17	55	3017	
295	16	55	3065	
295	15	55	3113	
295	14	55	3161	
295	13	55	3209	
295	12	55	3257	
295	11	55	3305	
295	10	55	3353	
295	9	55	3401	
295	8	55	3449	
295	7	55	3497	
295	6	55	3545	
295	5	55	3593	
295	4	55	3641	
295	3	55	3689	
295	2	55	3737	
295	2	55	3737	Otro
281	95	6	858	
281	95	7	864	
281	95	8	870	
281	95	9	876	
281	95	10	882	
281	95	11	888	
281	95	12	894	
281	95	13	900	
281	95	14	906	
281	95	15	912	
281	95	16	918	
281	95	17	924	
281	95	18	930	
281	95	19	936	
281	95	20	942	
281	95	21	948	
281	95	22	954	
281	95	23	960	
281	95	24	966	
281	95	25	972	
281	95	26	978	
281	95	27	984	
281	95	28	990	
281	94	28	996	
281	93	28	1002	
281	92	28	1008	
281	91	28	1014	
281	90	28	1020	
281	89	28	1026	
